time_min,epoch_ms,hr_bpm,rmssd_ms,palpitation,event,warning,connection,posture
30.4000,1776139224000,87,29.2,0,,,,
30.4667,1776139228000,87,27.7,0,,,,
30.5333,1776139232000,89,27.5,0,,,,
30.6000,1776139236000,89,27,0,,,,
30.6667,1776139240000,87,27.2,0,,,,
30.7333,1776139244000,88,27.5,0,,,,
30.8000,1776139248000,89,29.3,0,,,,
30.8667,1776139252000,88,28.3,0,,,,
30.9333,1776139256000,87,29.3,0,,,,
31.0000,1776139260000,88,26.8,0,,,,
31.0667,1776139264000,88,29.1,0,,,,
31.1333,1776139268000,88,27.2,0,,,,
31.2000,1776139272000,88,27.1,0,,,,
31.2667,1776139276000,89,27.6,0,,,,
31.3333,1776139280000,87,28.6,0,,,,
31.4000,1776139284000,87,27.6,0,,,,
31.4667,1776139288000,89,28.6,0,,,,
31.5333,1776139292000,88,28.5,0,,,,
31.6000,1776139296000,89,28.9,0,,,,
31.6667,1776139300000,88,26.9,0,,,,
31.7333,1776139304000,87,26.7,0,,,,
31.8000,1776139308000,89,27.8,0,,,,
31.8667,1776139312000,88,27.3,0,,,,
31.9333,1776139316000,87,28,0,,,,
32.0000,1776139320000,87,29.1,0,,,,
32.0667,1776139324000,88,29.1,0,,,,
32.1333,1776139328000,87,29.1,0,,,,
32.2000,1776139332000,88,27.4,0,,,,
32.2667,1776139336000,89,28.7,0,,,,
32.3333,1776139340000,87,28.5,0,,,,
32.4000,1776139344000,89,27.5,0,,,,
32.4667,1776139348000,87,27.8,0,,,,
32.5333,1776139352000,88,29,0,,,,
32.6000,1776139356000,89,27,0,,,,
32.6667,1776139360000,87,26.4,0,,,,
32.7333,1776139364000,88,27,0,,,,
32.8000,1776139368000,88,28.5,0,,,,
32.8667,1776139372000,89,27.5,0,,,,
32.9333,1776139376000,89,28.3,0,,,,
33.0000,1776139380000,87,27.1,0,,,,
33.0667,1776139384000,89,28.8,0,,,,
33.1333,1776139388000,89,27.4,0,,,,
33.2000,1776139392000,87,27.6,0,,,,
33.2667,1776139396000,86,26.2,0,,,,
33.3333,1776139400000,86,28,0,,,,
33.4000,1776139404000,89,25.8,0,,,,
33.4667,1776139408000,89,28.3,0,,,,
33.5333,1776139412000,88,28.2,0,,,,
33.6000,1776139416000,87,26.8,0,,,,
33.6667,1776139420000,88,27.8,0,,,,
33.7333,1776139424000,89,27.7,0,,,,
33.8000,1776139428000,87,27.7,0,,,,
33.8667,1776139432000,89,26.3,0,,,,
33.9333,1776139436000,88,28.3,0,,,,
34.0000,1776139440000,87,27.3,0,,,,
34.0667,1776139444000,86,25.5,0,,,,
34.1333,1776139448000,86,27.6,0,,,,
34.2000,1776139452000,86,28.3,0,,,,
34.2667,1776139456000,88,26.8,0,,,,
34.3333,1776139460000,86,27,0,,,,
34.4000,1776139464000,86,27.9,0,,,,
34.4667,1776139468000,87,26.5,0,,,,
34.5333,1776139472000,89,26.7,0,,,,
34.6000,1776139476000,88,26.5,0,,,,
34.6667,1776139480000,88,26.4,0,,,,
34.7333,1776139484000,88,27.7,0,,,,
34.8000,1776139488000,89,25.4,0,,,,
34.8667,1776139492000,86,27.7,0,,,,
34.9333,1776139496000,86,25.9,0,,,,
35.0000,1776139500000,87,25.8,0,,,,
35.0667,1776139504000,87,25.1,0,,,,
35.1333,1776139508000,89,27.4,0,,,,
35.2000,1776139512000,87,26.1,0,,,,
35.2667,1776139516000,89,26.5,0,,,,
35.3333,1776139520000,87,25.4,0,,,,
35.4000,1776139524000,87,25.6,0,,,,
35.4667,1776139528000,86,27.6,0,,,,
35.5333,1776139532000,86,25.3,0,,,,
35.6000,1776139536000,87,27,0,,,,
35.6667,1776139540000,88,27.3,0,,,,
35.7333,1776139544000,86,27.4,0,,,,
35.8000,1776139548000,86,27.1,0,,,,
35.8667,1776139552000,86,26.1,0,,,,
35.9333,1776139556000,87,26.7,0,,,,
36.0000,1776139560000,88,26.9,0,,,,
36.0667,1776139564000,86,26.4,0,,,,
36.1333,1776139568000,85,26.9,0,,,,
36.2000,1776139572000,86,26.1,0,,,,
36.2667,1776139576000,87,26.6,0,,,,
36.3333,1776139580000,87,26.6,0,,,,
36.4000,1776139584000,88,25.5,0,,,,
36.4667,1776139588000,86,27.4,0,,,,
36.5333,1776139592000,86,24.6,0,,,,
36.6000,1776139596000,88,27.4,0,,,,
36.6667,1776139600000,86,25.6,0,,,,
36.7333,1776139604000,87,27.3,0,,,,
36.8000,1776139608000,87,26.7,0,,,,
36.8667,1776139612000,86,26.7,0,,,,
36.9333,1776139616000,88,27,0,,,,
37.0000,1776139620000,86,26.4,0,,,,
37.0667,1776139624000,86,27,0,,,,
37.1333,1776139628000,87,26.7,0,,,,
37.2000,1776139632000,85,25.7,0,,,,
37.2667,1776139636000,87,25,0,,,,
37.3333,1776139640000,85,24.3,0,,,,
37.4000,1776139644000,87,26.8,0,,,,
37.4667,1776139648000,86,25.2,0,,,,
37.5333,1776139652000,86,25.6,0,,,,
37.6000,1776139656000,86,25.7,0,,,,
37.6667,1776139660000,86,24.5,0,,,,
37.7333,1776139664000,85,26.9,0,,,,
37.8000,1776139668000,85,26.8,0,,,,
37.8667,1776139672000,85,24.7,0,,,,
37.9333,1776139676000,86,26.4,0,,,,
38.0000,1776139680000,86,25,0,,,,
38.0667,1776139684000,87,24.8,0,,,,
38.1333,1776139688000,85,26.7,0,,,,
38.2000,1776139692000,85,26.8,0,,,,
38.2667,1776139696000,84,26.9,0,,,,
38.3333,1776139700000,87,26.3,0,,,,
38.4000,1776139704000,85,24,0,,,,
38.4667,1776139708000,87,26.6,0,,,,
38.5333,1776139712000,85,24.4,0,,,,
38.6000,1776139716000,86,24.6,0,,,,
38.6667,1776139720000,86,24.7,0,,,,
38.7333,1776139724000,86,26.5,0,,,,
38.8000,1776139728000,86,24.4,0,,,,
38.8667,1776139732000,84,25.5,0,,,,
38.9333,1776139736000,86,25.6,0,,,,
39.0000,1776139740000,85,24.9,0,,,,
39.0667,1776139744000,87,26.1,0,,,,
39.1333,1776139748000,86,24,0,,,,
39.2000,1776139752000,86,25.5,0,,,,
39.2667,1776139756000,87,24.6,0,,,,
39.3333,1776139760000,86,23.9,0,,,,
39.4000,1776139764000,85,25.3,0,,,,
39.4667,1776139768000,85,25.7,0,,,,
39.5333,1776139772000,86,26.2,0,,,,
39.6000,1776139776000,85,24.2,0,,,,
39.6667,1776139780000,86,26.4,0,,,,
39.7333,1776139784000,85,26.4,0,,,,
39.8000,1776139788000,85,25,0,,,,
39.8667,1776139792000,86,26.3,0,,,,
39.9333,1776139796000,85,24.1,0,,,,
40.0000,1776139800000,84,25.1,0,,,,
40.0667,1776139804000,84,23.6,0,,,,
40.1333,1776139808000,84,24.9,0,,,,
40.2000,1776139812000,85,24.5,0,,,,
40.2667,1776139816000,86,25.5,0,,,,
40.3333,1776139820000,85,25.9,0,,,,
40.4000,1776139824000,84,23.8,0,,,,
40.4667,1776139828000,86,23.4,0,,,,
