time_min,epoch_ms,hr_bpm,rmssd_ms,palpitation,event,warning,connection,posture
5.2000,1776877512000,83,36.9,0,,,,
5.2667,1776877516000,83,35.6,0,,,,
5.3333,1776877520000,81,35.7,0,,,,
5.4000,1776877524000,82,36.3,0,,,,
5.4667,1776877528000,82,36.4,0,,,,
5.5333,1776877532000,81,37.4,0,,,,
5.6000,1776877536000,81,35.5,0,,,,
5.6667,1776877540000,83,37.4,0,,,,
5.7333,1776877544000,81,36.8,0,,,,
5.8000,1776877548000,81,37.5,0,,,,
5.8667,1776877552000,82,35.4,0,,,,
5.9333,1776877556000,83,37,0,,,,
6.0000,1776877560000,83,35,0,,,,
6.0667,1776877564000,81,35.4,0,,,,
6.1333,1776877568000,82,34.9,0,,,,
6.2000,1776877572000,83,37.5,0,,,,
6.2667,1776877576000,83,35.5,0,,,,
6.3333,1776877580000,81,35.3,0,,,,
6.4000,1776877584000,83,36.4,0,,,,
6.4667,1776877588000,81,37,0,,,,
6.5333,1776877592000,81,37.4,0,,,,
6.6000,1776877596000,82,37.4,0,,,,
6.6667,1776877600000,82,36.2,0,,,,
6.7333,1776877604000,81,37.4,0,,,,
6.8000,1776877608000,83,36.5,0,,,,
6.8667,1776877612000,82,36.1,0,,,,
6.9333,1776877616000,81,36.3,0,,,,
7.0000,1776877620000,83,35.5,0,,,,
7.0667,1776877624000,81,37.4,0,,,,
7.1333,1776877628000,81,35.6,0,,,,
7.2000,1776877632000,83,37.5,0,,,,
7.2667,1776877636000,81,36.2,0,,,,
7.3333,1776877640000,81,36,0,,,,
7.4000,1776877644000,82,36.1,0,,,,
7.4667,1776877648000,83,36.2,0,,,,
7.5333,1776877652000,82,35.4,0,,,,
7.6000,1776877656000,83,38.2,0,,,,
7.6667,1776877660000,82,36.8,0,,,,
7.7333,1776877664000,83,35.7,0,,,,
7.8000,1776877668000,82,35.6,0,,,,
7.8667,1776877672000,83,37.9,0,,,,
7.9333,1776877676000,81,36.5,0,,,,
8.0000,1776877680000,80,37.3,0,,,,
8.0667,1776877684000,81,36,0,,,,
8.1333,1776877688000,83,38.4,0,,,,
8.2000,1776877692000,83,35.5,0,,,,
8.2667,1776877696000,82,37,0,,,,
8.3333,1776877700000,83,36.3,0,,,,
8.4000,1776877704000,80,36.9,0,,,,
8.4667,1776877708000,81,35.6,0,,,,
8.5333,1776877712000,83,35.6,0,,,,
8.6000,1776877716000,81,35.8,0,,,,
8.6667,1776877720000,83,36.2,0,,,,
8.7333,1776877724000,82,38.5,0,,,,
8.8000,1776877728000,83,37,0,,,,
8.8667,1776877732000,81,36,0,,,,
8.9333,1776877736000,83,36.2,0,,,,
9.0000,1776877740000,80,36.9,0,,,,
9.0667,1776877744000,83,38.2,0,,,,
9.1333,1776877748000,82,37.3,0,,,,
9.2000,1776877752000,81,36.3,0,,,,
9.2667,1776877756000,80,37.7,0,,,,
9.3333,1776877760000,82,36.7,0,,,,
9.4000,1776877764000,83,37,0,,,,
9.4667,1776877768000,80,38.7,0,,,,
9.5333,1776877772000,82,36.2,0,,,,
9.6000,1776877776000,82,38.6,0,,,,
9.6667,1776877780000,80,37.1,0,,,,
9.7333,1776877784000,81,36,0,,,,
9.8000,1776877788000,82,37.5,0,,,,
9.8667,1776877792000,82,36.5,0,,,,
9.9333,1776877796000,81,37.4,0,,,,
10.0000,1776877800000,80,37.2,0,,,,
10.0667,1776877804000,81,36,0,,,,
10.1333,1776877808000,82,38.3,0,,,,
10.2000,1776877812000,82,37.7,0,,,,
10.2667,1776877816000,81,38.2,0,,,,
10.3333,1776877820000,82,38.5,0,,,,
10.4000,1776877824000,80,38.6,0,,,,
10.4667,1776877828000,80,37.7,0,,,,
10.5333,1776877832000,82,36.6,0,,,,
10.6000,1776877836000,80,38.7,0,,,,
10.6667,1776877840000,81,38.4,0,,,,
10.7333,1776877844000,82,37.3,0,,,,
10.8000,1776877848000,80,37.4,0,,,,
10.8667,1776877852000,82,36.2,0,,,,
10.9333,1776877856000,79,36.8,0,,,,
11.0000,1776877860000,80,38.9,0,,,,
11.0667,1776877864000,80,38.5,0,,,,
11.1333,1776877868000,82,37.2,0,,,,
11.2000,1776877872000,81,37.5,0,,,,
11.2667,1776877876000,79,38,0,,,,
11.3333,1776877880000,80,37.6,0,,,,
11.4000,1776877884000,80,38.6,0,,,,
11.4667,1776877888000,82,38.1,0,,,,
11.5333,1776877892000,81,38,0,,,,
11.6000,1776877896000,81,37.7,0,,,,
11.6667,1776877900000,80,37.4,0,,,,
11.7333,1776877904000,82,37.7,0,,,,
11.8000,1776877908000,81,36.4,0,,,,
11.8667,1776877912000,81,38.3,0,,,,
11.9333,1776877916000,81,38.5,0,,,,
12.0000,1776877920000,79,37.2,0,,,,
12.0667,1776877924000,79,36.6,0,,,,
12.1333,1776877928000,82,38.8,0,,,,
12.2000,1776877932000,79,38,0,,,,
12.2667,1776877936000,82,37.6,0,,,,
12.3333,1776877940000,80,37.2,0,,,,
12.4000,1776877944000,80,36.9,0,,,,
12.4667,1776877948000,79,37.9,0,,,,
12.5333,1776877952000,79,37.1,0,,,,
12.6000,1776877956000,79,38.5,0,,,,
12.6667,1776877960000,81,38.2,0,,,,
12.7333,1776877964000,79,37.5,0,,,,
12.8000,1776877968000,80,38,0,,,,
12.8667,1776877972000,81,36.7,0,,,,
12.9333,1776877976000,79,39.3,0,,,,
13.0000,1776877980000,79,38.4,0,,,,
13.0667,1776877984000,80,37.9,0,,,,
13.1333,1776877988000,80,38.3,0,,,,
13.2000,1776877992000,79,37.7,0,,,,
13.2667,1776877996000,81,37.3,0,,,,
13.3333,1776878000000,79,36.6,0,,,,
13.4000,1776878004000,81,38.7,0,,,,
13.4667,1776878008000,80,39,0,,,,
13.5333,1776878012000,81,39.3,0,,,,
13.6000,1776878016000,79,38.5,0,,,,
13.6667,1776878020000,80,37.4,0,,,,
13.7333,1776878024000,79,37.4,0,,,,
13.8000,1776878028000,81,37.3,0,,,,
13.8667,1776878032000,79,37.3,0,,,,
13.9333,1776878036000,79,36.6,0,,,,
14.0000,1776878040000,79,38.1,0,,,,
14.0667,1776878044000,80,37.6,0,,,,
14.1333,1776878048000,81,38.8,0,,,,
14.2000,1776878052000,78,38.5,0,,,,
14.2667,1776878056000,80,37.1,0,,,,
14.3333,1776878060000,80,38.7,0,,,,
14.4000,1776878064000,78,38.1,0,,,,
14.4667,1776878068000,78,37.3,0,,,,
14.5333,1776878072000,79,38.5,0,,,,
14.6000,1776878076000,78,38,0,,,,
14.6667,1776878080000,80,36.6,0,,,,
14.7333,1776878084000,79,38.1,0,,,,
14.8000,1776878088000,80,38.8,0,,,,
14.8667,1776878092000,78,38.3,0,,,,
14.9333,1776878096000,79,37.5,0,,,,
15.0000,1776878100000,80,38.6,0,,,,
15.0667,1776878104000,78,38.8,0,,,,
15.1333,1776878108000,80,36.5,0,,,,
15.2000,1776878112000,80,39.4,0,,,,
15.2667,1776878116000,79,37.1,0,,,,
15.3333,1776878120000,80,37.9,0,,,,
15.4000,1776878124000,78,39.1,0,,,,
15.4667,1776878128000,80,38.2,0,,,,
15.5333,1776878132000,78,38,0,,,,
15.6000,1776878136000,77,36.8,0,,,,
15.6667,1776878140000,77,38.4,0,,,,
15.7333,1776878144000,77,37.8,0,,,,
15.8000,1776878148000,79,39.3,0,,,,
15.8667,1776878152000,78,39.2,0,,,,
15.9333,1776878156000,77,37.8,0,,,,
16.0000,1776878160000,78,38.2,0,,,,
16.0667,1776878164000,78,39.4,0,,,,
16.1333,1776878168000,77,36.9,0,,,,
16.2000,1776878172000,79,38.9,0,,,,
16.2667,1776878176000,77,37.5,0,,,,
16.3333,1776878180000,79,37.8,0,,,,
16.4000,1776878184000,77,38.5,0,,,,
16.4667,1776878188000,79,37.9,0,,,,
16.5333,1776878192000,79,37.3,0,,,,
16.6000,1776878196000,77,39,0,,,,
16.6667,1776878200000,78,39.4,0,,,,
16.7333,1776878204000,78,37,0,,,,
16.8000,1776878208000,78,38.8,0,,,,
16.8667,1776878212000,77,37.3,0,,,,
16.9333,1776878216000,78,37.7,0,,,,
17.0000,1776878220000,78,39.3,0,,,,
17.0667,1776878224000,78,36.5,0,,,,
17.1333,1776878228000,79,37.2,0,,,,
17.2000,1776878232000,79,36.6,0,,,,
17.2667,1776878236000,79,39,0,,,,
17.3333,1776878240000,78,38,0,,,,
17.4000,1776878244000,77,38.7,0,,,,
17.4667,1776878248000,77,38.1,0,,,,
17.5333,1776878252000,79,37,0,,,,
17.6000,1776878256000,79,37.1,0,,,,
17.6667,1776878260000,77,38.7,0,,,,
17.7333,1776878264000,78,37.5,0,,,,
17.8000,1776878268000,77,39.1,0,,,,
17.8667,1776878272000,77,37.8,0,,,,
17.9333,1776878276000,79,38.5,0,,,,
18.0000,1776878280000,,,0,,,disconnected,
19.2500,1776878355000,,,0,,,connected,
19.2667,1776878356000,77,36.6,0,,,,
19.3333,1776878360000,77,38.5,0,,,,
19.4000,1776878364000,79,36.3,0,,,,
19.4667,1776878368000,79,38.8,0,,,,
19.5333,1776878372000,78,38.7,0,,,,
19.6000,1776878376000,78,37.3,0,,,,
19.6667,1776878380000,78,38.3,0,,,,
19.7333,1776878384000,80,38.2,0,,,,
19.8000,1776878388000,77,38.3,0,,,,
19.8667,1776878392000,79,36.9,0,,,,
19.9333,1776878396000,79,39,0,,,,
20.0000,1776878400000,77,37.9,0,,,,
20.0667,1776878404000,77,36.2,0,,,,
20.1333,1776878408000,77,38.3,0,,,,
20.2000,1776878412000,77,39,0,,,,
20.2667,1776878416000,79,37.6,0,,,,
20.3333,1776878420000,77,37.8,0,,,,
20.4000,1776878424000,77,38.6,0,,,,
20.4667,1776878428000,78,37.2,0,,,,
20.5333,1776878432000,79,37.4,0,,,,
20.6000,1776878436000,79,37.3,0,,,,
20.6667,1776878440000,78,37.2,0,,,,
20.7333,1776878444000,79,38.5,0,,,,
20.8000,1776878448000,80,36.2,0,,,,
20.8667,1776878452000,77,38.5,0,,,,
20.9333,1776878456000,77,36.8,0,,,,
21.0000,1776878460000,78,36.6,0,,,,
21.0667,1776878464000,79,36,0,,,,
21.1333,1776878468000,80,38.3,0,,,,
21.2000,1776878472000,78,37,0,,,,
21.2667,1776878476000,80,37.4,0,,,,
21.3333,1776878480000,79,36.3,0,,,,
21.4000,1776878484000,78,36.5,0,,,,
21.4667,1776878488000,77,38.5,0,,,,
21.5333,1776878492000,78,36.3,0,,,,
21.6000,1776878496000,79,38,0,,,,
21.6667,1776878500000,80,38.2,0,,,,
21.7333,1776878504000,78,38.4,0,,,,
21.8000,1776878508000,77,38.1,0,,,,
21.8667,1776878512000,78,37.1,0,,,,
21.9333,1776878516000,78,37.7,0,,,,
22.0000,1776878520000,80,37.9,0,,,,
22.0667,1776878524000,78,37.4,0,,,,
22.1333,1776878528000,77,37.9,0,,,,
22.2000,1776878532000,78,37.1,0,,,,
22.2667,1776878536000,79,37.6,0,,,,
22.3333,1776878540000,79,37.7,0,,,,
22.4000,1776878544000,80,36.5,0,,,,
22.4667,1776878548000,78,38.5,0,,,,
22.5333,1776878552000,78,35.7,0,,,,
22.6000,1776878556000,80,38.5,0,,,,
22.6667,1776878560000,78,36.7,0,,,,
22.7333,1776878564000,79,38.4,0,,,,
22.8000,1776878568000,79,37.8,0,,,,
22.8667,1776878572000,78,37.8,0,,,,
22.9333,1776878576000,80,38.1,0,,,,
23.0000,1776878580000,78,37.5,0,,,,
23.0667,1776878584000,79,38.1,0,,,,
23.1333,1776878588000,79,37.8,0,,,,
23.2000,1776878592000,78,36.8,0,,,,
23.2667,1776878596000,80,36.1,0,,,,
23.3333,1776878600000,78,35.4,0,,,,
23.4000,1776878604000,80,38,0,,,,
23.4667,1776878608000,79,36.3,0,,,,
23.5333,1776878612000,79,36.8,0,,,,
23.6000,1776878616000,79,36.9,0,,,,
23.6667,1776878620000,79,35.6,0,,,,
23.7333,1776878624000,78,38.1,0,,,,
23.8000,1776878628000,79,37.9,0,,,,
23.8667,1776878632000,78,35.8,0,,,,
23.9333,1776878636000,79,37.5,0,,,,
24.0000,1776878640000,80,36.1,0,,,,
24.0667,1776878644000,81,35.9,0,,,,
24.1333,1776878648000,78,37.9,0,,,,
24.2000,1776878652000,78,37.9,0,,,,
24.2667,1776878656000,78,38.1,0,,,,
24.3333,1776878660000,80,37.5,0,,,,
24.4000,1776878664000,79,35.2,0,,,,
24.4667,1776878668000,81,37.7,0,,,,
24.5333,1776878672000,79,35.6,0,,,,
24.6000,1776878676000,80,35.8,0,,,,
24.6667,1776878680000,80,35.9,0,,,,
24.7333,1776878684000,81,37.7,0,,,,
24.8000,1776878688000,81,35.5,0,,,,
24.8667,1776878692000,79,36.6,0,,,,
24.9333,1776878696000,81,36.7,0,,,,
25.0000,1776878700000,80,36,0,,,,
25.0667,1776878704000,81,37.2,0,,,,
25.1333,1776878708000,81,35.1,0,,,,
25.2000,1776878712000,80,36.6,0,,,,
25.2667,1776878716000,82,35.7,0,,,,
25.3333,1776878720000,81,35,0,,,,
25.4000,1776878724000,80,36.4,0,,,,
25.4667,1776878728000,80,36.9,0,,,,
25.5333,1776878732000,81,37.3,0,,,,
25.6000,1776878736000,80,35.3,0,,,,
25.6667,1776878740000,81,37.5,0,,,,
25.7333,1776878744000,80,37.5,0,,,,
25.8000,1776878748000,80,36.1,0,,,,
25.8667,1776878752000,82,37.4,0,,,,
25.9333,1776878756000,81,35.2,0,,,,
26.0000,1776878760000,79,36.1,0,,,,
26.0667,1776878764000,80,34.7,0,,,,
26.1333,1776878768000,80,35.9,0,,,,
26.2000,1776878772000,81,35.6,0,,,,
26.2667,1776878776000,82,36.6,0,,,,
26.3333,1776878780000,81,37,0,,,,
26.4000,1776878784000,80,34.9,0,,,,
26.4667,1776878788000,82,34.5,0,,,,
26.5333,1776878792000,81,36.2,0,,,,
26.6000,1776878796000,82,34.5,0,,,,
26.6667,1776878800000,82,36.1,0,,,,
26.7333,1776878804000,80,36.9,0,,,,
26.8000,1776878808000,80,36.6,0,,,,
26.8667,1776878812000,80,34.8,0,,,,
26.9333,1776878816000,80,36.7,0,,,,
27.0000,1776878820000,81,34.8,0,,,,
27.0667,1776878824000,79,36.4,0,,,,
27.1333,1776878828000,80,35.3,0,,,,
27.2000,1776878832000,81,34.1,0,,,,
27.2667,1776878836000,83,36.6,0,,,,
27.3333,1776878840000,82,36.3,0,,,,
27.4000,1776878844000,82,34.1,0,,,,
27.4667,1776878848000,80,34.9,0,,,,
27.5333,1776878852000,80,36.6,0,,,,
27.6000,1776878856000,80,34.4,0,,,,
27.6667,1776878860000,81,35,0,,,,
27.7333,1776878864000,82,34.2,0,,,,
27.8000,1776878868000,81,34.6,0,,,,
27.8667,1776878872000,82,35.4,0,,,,
27.9333,1776878876000,81,36.8,0,,,,
28.0000,1776878880000,82,36.7,0,,,,
28.0667,1776878884000,83,35.5,0,,,,
28.1333,1776878888000,81,36.5,0,,,,
28.2000,1776878892000,82,36.1,0,,,,
28.2667,1776878896000,81,35.2,0,,,,
28.3333,1776878900000,81,35,0,,,,
28.4000,1776878904000,83,36.4,0,,,,
28.4667,1776878908000,81,35.2,0,,,,
28.5333,1776878912000,82,35.8,0,,,,
28.6000,1776878916000,81,35.1,0,,,,
28.6667,1776878920000,82,36.3,0,,,,
28.7333,1776878924000,82,34,0,,,,
28.8000,1776878928000,82,35.4,0,,,,
28.8667,1776878932000,82,36.3,0,,,,
28.9333,1776878936000,81,33.7,0,,,,
29.0000,1776878940000,81,35.1,0,,,,
29.0667,1776878944000,82,34.1,0,,,,
29.1333,1776878948000,83,33.6,0,,,,
29.2000,1776878952000,83,35.3,0,,,,
29.2667,1776878956000,81,33.6,0,,,,
29.3333,1776878960000,81,36.1,0,,,,
29.4000,1776878964000,80,36.1,0,,,,
29.4667,1776878968000,82,35.2,0,,,,
29.5333,1776878972000,81,34.8,0,,,,
29.6000,1776878976000,81,35.9,0,,,,
29.6667,1776878980000,82,33.3,0,,,,
29.7333,1776878984000,80,34.2,0,,,,
29.8000,1776878988000,83,35.8,0,,,,
29.8667,1776878992000,82,33.8,0,,,,
29.9333,1776878996000,83,35.6,0,,,,
30.0000,1776879000000,81,34.4,0,,,,
30.0667,1776879004000,81,33.4,0,,,,
30.1333,1776879008000,83,34.8,0,,,,
30.2000,1776879012000,81,34.8,0,,,,
30.2667,1776879016000,83,35.6,0,,,,
30.3333,1776879020000,81,33.1,0,,,,
30.4000,1776879024000,82,33,0,,,,
30.4667,1776879028000,82,34.3,0,,,,
30.5333,1776879032000,82,33.6,0,,,,
30.6000,1776879036000,83,32.9,0,,,,
30.6667,1776879040000,81,33.2,0,,,,
30.7333,1776879044000,83,33.9,0,,,,
30.8000,1776879048000,81,33.6,0,,,,
30.8667,1776879052000,83,34.5,0,,,,
30.9333,1776879056000,82,33,0,,,,
31.0000,1776879060000,82,34.6,0,,,,
31.0667,1776879064000,82,32.9,0,,,,
31.1333,1776879068000,83,35.3,0,,,,
31.2000,1776879072000,83,34.8,0,,,,
31.2667,1776879076000,81,33.7,0,,,,
31.3333,1776879080000,83,33.9,0,,,,
31.4000,1776879084000,83,33.9,0,,,,
31.4667,1776879088000,81,34.9,0,,,,
31.5333,1776879092000,81,34.5,0,,,,
31.6000,1776879096000,83,35,0,,,,
31.6667,1776879100000,83,33.8,0,,,,
31.7333,1776879104000,82,34,0,,,,
31.8000,1776879108000,81,34.5,0,,,,
31.8667,1776879112000,82,35,0,,,,
31.9333,1776879116000,82,34.1,0,,,,
32.0000,1776879120000,82,32.6,0,,,,
32.0667,1776879124000,81,34.4,0,,,,
32.1333,1776879128000,81,34.7,0,,,,
32.2000,1776879132000,82,33.7,0,,,,
32.2667,1776879136000,82,34.6,0,,,,
32.3333,1776879140000,82,32.3,0,,,,
32.4000,1776879144000,81,34.2,0,,,,
32.4667,1776879148000,81,33.7,0,,,,
32.5333,1776879152000,82,34.3,0,,,,
32.6000,1776879156000,82,33.5,0,,,,
32.6667,1776879160000,83,33.8,0,,,,
32.7333,1776879164000,81,34.9,0,,,,
32.8000,1776879168000,81,32.3,0,,,,
32.8667,1776879172000,83,34.2,0,,,,
32.9333,1776879176000,81,32.9,0,,,,
33.0000,1776879180000,81,34.7,0,,,,
33.0667,1776879184000,83,32.2,0,,,,
33.1333,1776879188000,82,33.9,0,,,,
33.2000,1776879192000,82,33.2,0,,,,
33.2667,1776879196000,83,33.5,0,,,,
33.3333,1776879200000,82,32,0,,,,
33.4000,1776879204000,83,33.9,0,,,,
33.4667,1776879208000,81,33.7,0,,,,
33.5333,1776879212000,81,33.7,0,,,,
33.6000,1776879216000,81,33.1,0,,,,
33.6667,1776879220000,81,33.8,0,,,,
33.7333,1776879224000,83,33,0,,,,
33.8000,1776879228000,83,32,0,,,,
33.8667,1776879232000,81,33.6,0,,,,
33.9333,1776879236000,82,32.6,0,,,,
34.0000,1776879240000,81,32.3,0,,,,
34.0667,1776879244000,80,32,0,,,,
34.1333,1776879248000,83,31.6,0,,,,
34.2000,1776879252000,82,34.1,0,,,,
34.2667,1776879256000,82,31.4,0,,,,
34.3333,1776879260000,82,32.5,0,,,,
34.4000,1776879264000,82,31.8,0,,,,
34.4667,1776879268000,80,32.6,0,,,,
34.5333,1776879272000,81,31.5,0,,,,
34.6000,1776879276000,82,32.7,0,,,,
34.6667,1776879280000,83,32.7,0,,,,
34.7333,1776879284000,82,31.9,0,,,,
34.8000,1776879288000,81,32.9,0,,,,
34.8667,1776879292000,82,31.2,0,,,,
34.9333,1776879296000,82,31.4,0,,,,
35.0000,1776879300000,81,31.8,0,,,,
35.0667,1776879304000,82,32,0,,,,
35.1333,1776879308000,81,32.8,0,,,,
35.2000,1776879312000,80,32,0,,,,
35.2667,1776879316000,80,31.9,0,,,,
35.3333,1776879320000,81,33.5,0,,,,
35.4000,1776879324000,80,33.9,0,,,,
35.4667,1776879328000,80,32.2,0,,,,
35.5333,1776879332000,81,32.1,0,,,,
35.6000,1776879336000,81,33.2,0,,,,
35.6667,1776879340000,81,32.8,0,,,,
35.7333,1776879344000,81,33.5,0,,,,
35.8000,1776879348000,81,33.7,0,,,,
35.8667,1776879352000,80,33.2,0,,,,
35.9333,1776879356000,82,33.5,0,,,,
36.0000,1776879360000,79,30.9,0,,,,
36.0667,1776879364000,82,33.5,0,,,,
36.1333,1776879368000,81,32.7,0,,,,
36.2000,1776879372000,82,31.9,0,,,,
36.2667,1776879376000,80,30.9,0,,,,
36.3333,1776879380000,79,33.1,0,,,,
36.4000,1776879384000,80,33.3,0,,,,
36.4667,1776879388000,82,32.8,0,,,,
36.5333,1776879392000,79,32.8,0,,,,
36.6000,1776879396000,82,31.3,0,,,,
36.6667,1776879400000,79,32.3,0,,,,
36.7333,1776879404000,80,32,0,,,,
36.8000,1776879408000,81,31.2,0,,,,
36.8667,1776879412000,79,30.6,0,,,,
36.9333,1776879416000,80,31,0,,,,
37.0000,1776879420000,81,33.2,0,,,,
37.0667,1776879424000,80,33,0,,,,
37.1333,1776879428000,79,33.2,0,,,,
37.2000,1776879432000,81,30.7,0,,,,
37.2667,1776879436000,82,30.3,0,,,,
37.3333,1776879440000,80,33.2,0,,,,
37.4000,1776879444000,81,33.1,0,,,,
37.4667,1776879448000,80,33.1,0,,,,
37.5333,1776879452000,80,31.9,0,,,,
37.6000,1776879456000,81,32.2,0,,,,
37.6667,1776879460000,79,30.3,0,,,,
37.7333,1776879464000,81,32.4,0,,,,
37.8000,1776879468000,79,30.2,0,,,,
37.8667,1776879472000,81,31.7,0,,,,
37.9333,1776879476000,80,32.3,0,,,,
38.0000,1776879480000,81,31.3,0,,,,
38.0667,1776879484000,80,31.5,0,,,,
38.1333,1776879488000,79,32.8,0,,,,
38.2000,1776879492000,81,30.1,0,,,,
38.2667,1776879496000,81,32.1,0,,,,
38.3333,1776879500000,79,32.2,0,,,,
38.4000,1776879504000,80,30.3,0,,,,
38.4667,1776879508000,78,31.5,0,,,,
38.5333,1776879512000,79,30.5,0,,,,
38.6000,1776879516000,80,32.3,0,,,,
38.6667,1776879520000,80,32.1,0,,,,
38.7333,1776879524000,80,30.6,0,,,,
38.8000,1776879528000,79,32.7,0,,,,
38.8667,1776879532000,79,30.7,0,,,,
38.9333,1776879536000,78,32.6,0,,,,
39.0000,1776879540000,81,32.3,0,,,,
39.0667,1776879544000,78,31.3,0,,,,
39.1333,1776879548000,78,29.9,0,,,,
39.2000,1776879552000,78,31.9,0,,,,
39.2667,1776879556000,78,30,0,,,,
39.3333,1776879560000,80,32.4,0,,,,
39.4000,1776879564000,79,30.1,0,,,,
39.4667,1776879568000,79,31.2,0,,,,
39.5333,1776879572000,80,29.8,0,,,,
39.6000,1776879576000,80,30.4,0,,,,
39.6667,1776879580000,80,32,0,,,,
39.7333,1776879584000,79,31.2,0,,,,
39.8000,1776879588000,78,30.3,0,,,,
39.8667,1776879592000,78,29.9,0,,,,
39.9333,1776879596000,78,30.4,0,,,,
