time_min,epoch_ms,hr_bpm,rmssd_ms,palpitation,event,warning,connection,posture
3.1333,1776722588000,84,27.8,0,,,,
3.2000,1776722592000,87,26.9,0,,,,
3.2667,1776722596000,86,26.7,0,,,,
3.3333,1776722600000,87,28.4,0,,,,
3.4000,1776722604000,86,27.8,0,,,,
3.4667,1776722608000,86,27.7,0,,,,
3.5333,1776722612000,84,28.5,0,,,,
3.6000,1776722616000,87,27.3,0,,,,
3.6667,1776722620000,85,26.4,0,,,,
3.7333,1776722624000,85,27.5,0,,,,
3.8000,1776722628000,85,26.7,0,,,,
3.8667,1776722632000,86,26.3,0,,,,
3.9333,1776722636000,86,27.1,0,,,,
4.0000,1776722640000,84,28.6,0,,,,
4.0667,1776722644000,86,28.1,0,,,,
4.1333,1776722648000,85,26.6,0,,,,
4.2000,1776722652000,87,28.3,0,,,,
4.2667,1776722656000,87,28.7,0,,,,
4.3333,1776722660000,87,28.7,0,,,,
4.4000,1776722664000,85,27.1,0,,,,
4.4667,1776722668000,85,28.1,0,,,,
4.5333,1776722672000,85,28.8,0,,,,
4.6000,1776722676000,85,27.8,0,,,,
4.6667,1776722680000,86,27.2,0,,,,
4.7333,1776722684000,87,28.8,0,,,,
4.8000,1776722688000,87,26.8,0,,,,
4.8667,1776722692000,87,27.3,0,,,,
4.9333,1776722696000,87,28.4,0,,,,
5.0000,1776722700000,87,28.6,0,,,,
5.0667,1776722704000,87,27.7,0,,,,
5.1333,1776722708000,85,29.1,0,,,,
5.2000,1776722712000,85,27.1,0,,,,
5.2667,1776722716000,85,28.3,0,,,,
5.3333,1776722720000,84,28,0,,,,
5.4000,1776722724000,86,27.4,0,,,,
5.4667,1776722728000,85,28,0,,,,
5.5333,1776722732000,86,28.6,0,,,,
5.6000,1776722736000,87,27.9,0,,,,
5.6667,1776722740000,86,27.8,0,,,,
5.7333,1776722744000,86,27.4,0,,,,
5.8000,1776722748000,86,27.4,0,,,,
5.8667,1776722752000,85,27.9,0,,,,
5.9333,1776722756000,87,28.8,0,,,,
6.0000,1776722760000,85,29.6,0,,,,
6.0667,1776722764000,86,26.9,0,,,,
6.1333,1776722768000,86,27.4,0,,,,
6.2000,1776722772000,85,29.8,0,,,,
6.2667,1776722776000,85,27.4,0,,,,
6.3333,1776722780000,85,28.1,0,,,,
6.4000,1776722784000,87,28,0,,,,
6.4667,1776722788000,85,29.1,0,,,,
6.5333,1776722792000,85,29.9,0,,,,
6.6000,1776722796000,85,27.4,0,,,,
6.6667,1776722800000,86,28.4,0,,,,
6.7333,1776722804000,86,28.4,0,,,,
6.8000,1776722808000,85,28.3,0,,,,
6.8667,1776722812000,87,28.2,0,,,,
6.9333,1776722816000,86,29.5,0,,,,
7.0000,1776722820000,86,29.1,0,,,,
7.0667,1776722824000,85,28.2,0,,,,
7.1333,1776722828000,85,29.1,0,,,,
7.2000,1776722832000,86,28.6,0,,,,
7.2667,1776722836000,85,29.9,0,,,,
7.3333,1776722840000,85,27.2,0,,,,
7.4000,1776722844000,87,29.7,0,,,,
7.4667,1776722848000,85,27.5,0,,,,
7.5333,1776722852000,87,28.4,0,,,,
7.6000,1776722856000,87,28.1,0,,,,
7.6667,1776722860000,86,27.8,0,,,,
7.7333,1776722864000,87,27.6,0,,,,
7.8000,1776722868000,87,27.8,0,,,,
7.8667,1776722872000,85,29.4,0,,,,
7.9333,1776722876000,86,28.3,0,,,,
8.0000,1776722880000,87,27.7,0,,,,
8.0667,1776722884000,87,28.6,0,,,,
8.1333,1776722888000,87,30.3,0,,,,
8.2000,1776722892000,86,29.2,0,,,,
8.2667,1776722896000,85,28.2,0,,,,
8.3333,1776722900000,85,28.8,0,,,,
8.4000,1776722904000,86,29.3,0,,,,
8.4667,1776722908000,86,28.3,0,,,,
8.5333,1776722912000,85,27.5,0,,,,
8.6000,1776722916000,85,28.6,0,,,,
8.6667,1776722920000,84,29.2,0,,,,
8.7333,1776722924000,84,29.9,0,,,,
8.8000,1776722928000,86,29,0,,,,
8.8667,1776722932000,85,30,0,,,,
8.9333,1776722936000,85,29.6,0,,,,
9.0000,1776722940000,84,27.7,0,,,,
9.0667,1776722944000,85,28.5,0,,,,
9.1333,1776722948000,86,30.3,0,,,,
9.2000,1776722952000,87,30.5,0,,,,
9.2667,1776722956000,86,29.4,0,,,,
9.3333,1776722960000,86,30.3,0,,,,
9.4000,1776722964000,86,29.5,0,,,,
9.4667,1776722968000,85,30.3,0,,,,
9.5333,1776722972000,87,30.1,0,,,,
9.6000,1776722976000,87,30.6,0,,,,
9.6667,1776722980000,85,30.5,0,,,,
9.7333,1776722984000,85,30.6,0,,,,
9.8000,1776722988000,86,28.8,0,,,,
9.8667,1776722992000,84,28.7,0,,,,
9.9333,1776722996000,85,30.1,0,,,,
10.0000,1776723000000,85,29.8,0,,,,
10.0667,1776723004000,86,28.2,0,,,,
10.1333,1776723008000,84,29,0,,,,
10.2000,1776723012000,85,27.9,0,,,,
10.2667,1776723016000,86,30.9,0,,,,
10.3333,1776723020000,85,28.4,0,,,,
10.4000,1776723024000,84,29.4,0,,,,
10.4667,1776723028000,85,28,0,,,,
10.5333,1776723032000,84,29.1,0,,,,
10.6000,1776723036000,86,28.5,0,,,,
10.6667,1776723040000,86,29.3,0,,,,
10.7333,1776723044000,86,29.1,0,,,,
10.8000,1776723048000,84,28.6,0,,,,
10.8667,1776723052000,85,28.5,0,,,,
10.9333,1776723056000,84,30.2,0,,,,
11.0000,1776723060000,86,28.7,0,,,,
11.0667,1776723064000,86,28.8,0,,,,
11.1333,1776723068000,84,30.7,0,,,,
11.2000,1776723072000,84,29.5,0,,,,
11.2667,1776723076000,85,30.8,0,,,,
11.3333,1776723080000,85,28.6,0,,,,
11.4000,1776723084000,85,29.8,0,,,,
11.4667,1776723088000,85,30.4,0,,,,
11.5333,1776723092000,85,30.6,0,,,,
11.6000,1776723096000,83,28.9,0,,,,
11.6667,1776723100000,83,31,0,,,,
11.7333,1776723104000,85,30,0,,,,
11.8000,1776723108000,85,30.1,0,,,,
11.8667,1776723112000,85,29.5,0,,,,
11.9333,1776723116000,84,30.4,0,,,,
12.0000,1776723120000,84,30.5,0,,,,
12.0667,1776723124000,86,30.1,0,,,,
12.1333,1776723128000,83,31,0,,,,
12.2000,1776723132000,83,29.1,0,,,,
12.2667,1776723136000,84,30.2,0,,,,
12.3333,1776723140000,84,29.4,0,,,,
12.4000,1776723144000,83,28.4,0,,,,
12.4667,1776723148000,85,28.7,0,,,,
12.5333,1776723152000,83,29.3,0,,,,
12.6000,1776723156000,85,29.2,0,,,,
12.6667,1776723160000,84,29.4,0,,,,
12.7333,1776723164000,85,28.3,0,,,,
12.8000,1776723168000,83,29.2,0,,,,
12.8667,1776723172000,85,30.2,0,,,,
12.9333,1776723176000,82,30.1,0,,,,
13.0000,1776723180000,84,30.1,0,,,,
13.0667,1776723184000,85,30.7,0,,,,
13.1333,1776723188000,83,30.1,0,,,,
13.2000,1776723192000,83,29.8,0,,,,
13.2667,1776723196000,82,31.3,0,,,,
13.3333,1776723200000,85,30.6,0,,,,
13.4000,1776723204000,84,30,0,,,,
13.4667,1776723208000,85,31.2,0,,,,
13.5333,1776723212000,82,29.6,0,,,,
13.6000,1776723216000,84,28.4,0,,,,
13.6667,1776723220000,85,30.8,0,,,,
13.7333,1776723224000,83,30.1,0,,,,
13.8000,1776723228000,84,28.8,0,,,,
13.8667,1776723232000,82,31.3,0,,,,
13.9333,1776723236000,84,30.7,0,,,,
14.0000,1776723240000,82,31.4,0,,,,
14.0667,1776723244000,84,29.3,0,,,,
14.1333,1776723248000,83,30.1,0,,,,
14.2000,1776723252000,82,29,0,,,,
14.2667,1776723256000,83,31.3,0,,,,
14.3333,1776723260000,82,31.4,0,,,,
14.4000,1776723264000,84,29.2,0,,,,
14.4667,1776723268000,85,31,0,,,,
14.5333,1776723272000,83,28.9,0,,,,
14.6000,1776723276000,84,28.6,0,,,,
14.6667,1776723280000,83,30.6,0,,,,
14.7333,1776723284000,84,29.3,0,,,,
14.8000,1776723288000,82,31,0,,,,
14.8667,1776723292000,83,31,0,,,,
14.9333,1776723296000,84,31.2,0,,,,
15.0000,1776723300000,83,29.6,0,,,,
15.0667,1776723304000,83,31.3,0,,,,
15.1333,1776723308000,83,30.1,0,,,,
15.2000,1776723312000,84,28.5,0,,,,
15.2667,1776723316000,84,30.1,0,,,,
15.3333,1776723320000,82,29.4,0,,,,
15.4000,1776723324000,82,30.8,0,,,,
15.4667,1776723328000,82,31.2,0,,,,
15.5333,1776723332000,84,30.9,0,,,,
15.6000,1776723336000,82,30.7,0,,,,
15.6667,1776723340000,82,29.5,0,,,,
15.7333,1776723344000,83,30.3,0,,,,
15.8000,1776723348000,82,28.7,0,,,,
15.8667,1776723352000,83,29.6,0,,,,
15.9333,1776723356000,82,29.7,0,,,,
16.0000,1776723360000,83,28.8,0,,,,
16.0667,1776723364000,83,29.2,0,,,,
16.1333,1776723368000,84,30.7,0,,,,
16.2000,1776723372000,84,30.2,0,,,,
16.2667,1776723376000,83,31.1,0,,,,
16.3333,1776723380000,84,29.1,0,,,,
16.4000,1776723384000,82,30.6,0,,,,
16.4667,1776723388000,81,29.7,0,,,,
16.5333,1776723392000,82,30.8,0,,,,
16.6000,1776723396000,81,30.1,0,,,,
16.6667,1776723400000,83,29.1,0,,,,
16.7333,1776723404000,83,31.3,0,,,,
16.8000,1776723408000,81,29.5,0,,,,
16.8667,1776723412000,82,30.1,0,,,,
16.9333,1776723416000,83,30.6,0,,,,
17.0000,1776723420000,81,30.3,0,,,,
17.0667,1776723424000,82,29.9,0,,,,
17.1333,1776723428000,83,31.3,0,,,,
17.2000,1776723432000,82,29.3,0,,,,
17.2667,1776723436000,81,30.9,0,,,,
17.3333,1776723440000,82,28.8,0,,,,
17.4000,1776723444000,81,29.4,0,,,,
17.4667,1776723448000,83,28.5,0,,,,
17.5333,1776723452000,83,30.8,0,,,,
17.6000,1776723456000,83,30.9,0,,,,
17.6667,1776723460000,83,29,0,,,,
17.7333,1776723464000,81,30,0,,,,
17.8000,1776723468000,81,28.6,0,,,,
17.8667,1776723472000,81,31.3,0,,,,
17.9333,1776723476000,82,30.9,0,,,,
18.0000,1776723480000,81,29.3,0,,,,
18.0667,1776723484000,82,29.5,0,,,,
18.1333,1776723488000,81,29.2,0,,,,
18.2000,1776723492000,82,30.8,0,,,,
18.2667,1776723496000,83,31,0,,,,
18.3333,1776723500000,82,28.9,0,,,,
18.4000,1776723504000,82,28.9,0,,,,
18.4667,1776723508000,81,29.6,0,,,,
18.5333,1776723512000,83,29.8,0,,,,
18.6000,1776723516000,83,28.5,0,,,,
18.6667,1776723520000,82,29.1,0,,,,
18.7333,1776723524000,83,28.7,0,,,,
18.8000,1776723528000,81,28.8,0,,,,
18.8667,1776723532000,81,30.7,0,,,,
18.9333,1776723536000,81,28.4,0,,,,
19.0000,1776723540000,81,30.8,0,,,,
19.0667,1776723544000,83,30.2,0,,,,
19.1333,1776723548000,82,28.6,0,,,,
19.2000,1776723552000,82,29,0,,,,
19.2667,1776723556000,81,28.5,0,,,,
19.3333,1776723560000,82,30.3,0,,,,
19.4000,1776723564000,82,31,0,,,,
19.4667,1776723568000,83,28.5,0,,,,
19.5333,1776723572000,81,29.3,0,,,,
19.6000,1776723576000,82,28.7,0,,,,
19.6667,1776723580000,83,30.2,0,,,,
19.7333,1776723584000,82,28.4,0,,,,
19.8000,1776723588000,82,30.2,0,,,,
19.8667,1776723592000,82,28.6,0,,,,
19.9333,1776723596000,81,31.1,0,,,,
20.0000,1776723600000,83,30.1,0,,,,
20.0667,1776723604000,82,28.6,0,,,,
20.1333,1776723608000,83,30.7,0,,,,
20.2000,1776723612000,81,28.3,0,,,,
20.2667,1776723616000,82,30.5,0,,,,
20.3333,1776723620000,84,28.3,0,,,,
20.4000,1776723624000,84,30.2,0,,,,
20.4667,1776723628000,81,29.2,0,,,,
20.5333,1776723632000,83,28.2,0,,,,
20.6000,1776723636000,81,30.1,0,,,,
20.6667,1776723640000,82,30.2,0,,,,
20.7333,1776723644000,82,30.8,0,,,,
20.8000,1776723648000,84,29,0,,,,
20.8667,1776723652000,82,28.2,0,,,,
20.9333,1776723656000,82,29.1,0,,,,
21.0000,1776723660000,83,28.6,0,,,,
21.0667,1776723664000,83,30.1,0,,,,
21.1333,1776723668000,82,28.7,0,,,,
21.2000,1776723672000,84,30.7,0,,,,
21.2667,1776723676000,83,27.9,0,,,,
21.3333,1776723680000,83,30.4,0,,,,
21.4000,1776723684000,82,30,0,,,,
21.4667,1776723688000,83,28.3,0,,,,
21.5333,1776723692000,82,29.2,0,,,,
21.6000,1776723696000,83,28.3,0,,,,
21.6667,1776723700000,82,30.6,0,,,,
21.7333,1776723704000,84,30.2,0,,,,
21.8000,1776723708000,81,29.5,0,,,,
21.8667,1776723712000,83,30.5,0,,,,
21.9333,1776723716000,84,30.7,0,,,,
22.0000,1776723720000,89,20.2,0,,,,
22.0667,1776723724000,94,21.2,0,,,,
22.1333,1776723728000,71,20.6,0,,,,
22.2000,1776723732000,95,21,0,,,,
22.2667,1776723736000,78,22.5,0,,,,
22.3333,1776723740000,76,21.3,0,,,,
22.4000,1776723744000,95,21.3,0,,,,
22.4667,1776723748000,67,22.6,0,,,,
22.5333,1776723752000,89,19.6,0,,,,
22.6000,1776723756000,95,20.8,0,,,,
22.6667,1776723760000,65,22.4,0,,,,
22.7333,1776723764000,92,21.8,0,,,,
22.8000,1776723768000,70,21.4,0,,,,
22.8667,1776723772000,83,21.8,0,,,,
22.9333,1776723776000,90,21,0,,,,
23.0000,1776723780000,76,20.3,0,,,,
23.0667,1776723784000,99,20.3,0,,,,
23.1333,1776723788000,91,20.2,0,,,,
23.2000,1776723792000,78,21.3,0,,,,
23.2667,1776723796000,103,20.6,0,,,,
23.3333,1776723800000,72,20.6,0,,,,
23.4000,1776723804000,91,20.2,0,,,,
23.4667,1776723808000,93,20.8,0,,,,
23.5333,1776723812000,69,19.7,0,,,,
23.6000,1776723816000,103,19.8,0,,,,
23.6667,1776723820000,70,21.2,0,,,,
23.7333,1776723824000,70,19.4,0,,,,
23.8000,1776723828000,90,21.4,0,,,,
23.8667,1776723832000,70,20.8,0,,,,
23.9333,1776723836000,86,19.8,0,,,,
24.0000,1776723840000,87,21.5,0,,,,
24.0667,1776723844000,64,22.1,0,,,,
24.1333,1776723848000,100,19.2,0,,,,
24.2000,1776723852000,72,20.6,0,,,,
24.2667,1776723856000,77,20.5,0,,,,
24.3333,1776723860000,91,19.6,0,,,,
24.4000,1776723864000,65,20.8,0,,,,
24.4667,1776723868000,94,21.9,0,,,,
24.5333,1776723872000,84,28.7,0,,,,
24.6000,1776723876000,85,28.8,0,,,,
24.6667,1776723880000,84,29.8,0,,,,
24.7333,1776723884000,83,27.9,0,,,,
24.8000,1776723888000,84,28.9,0,,,,
24.8667,1776723892000,83,28.3,0,,,,
24.9333,1776723896000,84,27.3,0,,,,
25.0000,1776723900000,82,28.3,0,,,,
25.0667,1776723904000,85,29.7,0,,,,
25.1333,1776723908000,83,27.7,0,,,,
25.2000,1776723912000,83,29.7,0,,,,
25.2667,1776723916000,84,28.6,0,,,,
25.3333,1776723920000,83,29.8,0,,,,
25.4000,1776723924000,85,27.5,0,,,,
25.4667,1776723928000,85,27,0,,,,
25.5333,1776723932000,83,29.2,0,,,,
25.6000,1776723936000,84,27.7,0,,,,
25.6667,1776723940000,84,27.3,0,,,,
25.7333,1776723944000,85,27.8,0,,,,
25.8000,1776723948000,84,28.6,0,,,,
25.8667,1776723952000,85,27.3,0,,,,
25.9333,1776723956000,86,27.4,0,,,,
26.0000,1776723960000,84,26.8,0,,,,
26.0667,1776723964000,85,28.9,0,,,,
26.1333,1776723968000,84,27.9,0,,,,
26.2000,1776723972000,84,27.9,0,,,,
26.2667,1776723976000,84,27,0,,,,
26.3333,1776723980000,85,28.1,0,,,,
26.4000,1776723984000,84,27.2,0,,,,
26.4667,1776723988000,84,28.9,0,,,,
26.5333,1776723992000,84,27.2,0,,,,
26.6000,1776723996000,85,28.8,0,,,,
26.6667,1776724000000,85,26.9,0,,,,
26.7333,1776724004000,85,29.2,0,,,,
26.8000,1776724008000,86,28.5,0,,,,
26.8667,1776724012000,84,28.4,0,,,,
26.9333,1776724016000,85,27.4,0,,,,
27.0000,1776724020000,85,28.9,0,,,,
27.0667,1776724024000,85,26.5,0,,,,
27.1333,1776724028000,86,27.3,0,,,,
27.2000,1776724032000,85,28.6,0,,,,
27.2667,1776724036000,86,26.3,0,,,,
27.3333,1776724040000,86,28.8,0,,,,
27.4000,1776724044000,85,28.6,0,,,,
27.4667,1776724048000,86,26.4,0,,,,
27.5333,1776724052000,84,27.3,0,,,,
27.6000,1776724056000,87,27.6,0,,,,
27.6667,1776724060000,86,28.7,0,,,,
27.7333,1776724064000,86,27.1,0,,,,
27.8000,1776724068000,86,26.9,0,,,,
27.8667,1776724072000,86,26,0,,,,
27.9333,1776724076000,84,28.5,0,,,,
28.0000,1776724080000,86,25.9,0,,,,
28.0667,1776724084000,85,26.7,0,,,,
28.1333,1776724088000,84,28.1,0,,,,
28.2000,1776724092000,86,26.6,0,,,,
28.2667,1776724096000,84,26.4,0,,,,
28.3333,1776724100000,85,26.6,0,,,,
28.4000,1776724104000,86,25.9,0,,,,
28.4667,1776724108000,86,28.1,0,,,,
28.5333,1776724112000,86,26.9,0,,,,
28.6000,1776724116000,85,26.1,0,,,,
28.6667,1776724120000,86,26.9,0,,,,
28.7333,1776724124000,87,27.6,0,,,,
28.8000,1776724128000,86,28.3,0,,,,
28.8667,1776724132000,86,28,0,,,,
28.9333,1776724136000,86,26.5,0,,,,
29.0000,1776724140000,86,26.9,0,,,,
29.0667,1776724144000,85,28.4,0,,,,
29.1333,1776724148000,86,27.1,0,,,,
29.2000,1776724152000,87,27.8,0,,,,
29.2667,1776724156000,87,28,0,,,,
29.3333,1776724160000,85,27.1,0,,,,
29.4000,1776724164000,86,25.6,0,,,,
29.4667,1776724168000,85,25.9,0,,,,
29.5333,1776724172000,85,25.6,0,,,,
29.6000,1776724176000,87,26.4,0,,,,
29.6667,1776724180000,86,26,0,,,,
29.7333,1776724184000,84,27,0,,,,
29.8000,1776724188000,85,26.5,0,,,,
29.8667,1776724192000,87,26.2,0,,,,
29.9333,1776724196000,85,28,0,,,,
30.0000,1776724200000,84,27.6,0,,,,
30.0667,1776724204000,84,27.4,0,,,,
30.1333,1776724208000,87,25.4,0,,,,
30.2000,1776724212000,87,26.2,0,,,,
30.2667,1776724216000,86,27,0,,,,
30.3333,1776724220000,87,25,0,,,,
30.4000,1776724224000,84,25.7,0,,,,
30.4667,1776724228000,87,25.5,0,,,,
30.5333,1776724232000,84,27.3,0,,,,
30.6000,1776724236000,85,27.2,0,,,,
30.6667,1776724240000,87,26.5,0,,,,
30.7333,1776724244000,85,26.1,0,,,,
30.8000,1776724248000,87,27.7,0,,,,
30.8667,1776724252000,85,26.9,0,,,,
30.9333,1776724256000,86,27.5,0,,,,
31.0000,1776724260000,86,27.5,0,,,,
31.0667,1776724264000,86,26.6,0,,,,
31.1333,1776724268000,87,26.1,0,,,,
31.2000,1776724272000,86,24.7,0,,,,
31.2667,1776724276000,87,26.3,0,,,,
31.3333,1776724280000,85,25,0,,,,
31.4000,1776724284000,87,26.7,0,,,,
31.4667,1776724288000,85,26.5,0,,,,
31.5333,1776724292000,86,24.6,0,,,,
31.6000,1776724296000,85,24.9,0,,,,
31.6667,1776724300000,87,27.3,0,,,,
31.7333,1776724304000,87,25.7,0,,,,
31.8000,1776724308000,85,24.9,0,,,,
31.8667,1776724312000,87,24.8,0,,,,
31.9333,1776724316000,86,26.1,0,,,,
32.0000,1776724320000,87,26,0,,,,
32.0667,1776724324000,86,24.6,0,,,,
32.1333,1776724328000,87,26.4,0,,,,
32.2000,1776724332000,84,24.3,0,,,,
32.2667,1776724336000,85,26.4,0,,,,
32.3333,1776724340000,85,25.9,0,,,,
32.4000,1776724344000,86,25.3,0,,,,
32.4667,1776724348000,87,24.9,0,,,,
32.5333,1776724352000,86,26.2,0,,,,
32.6000,1776724356000,87,25.1,0,,,,
32.6667,1776724360000,87,26.5,0,,,,
32.7333,1776724364000,86,25.1,0,,,,
32.8000,1776724368000,86,25,0,,,,
32.8667,1776724372000,85,25.6,0,,,,
32.9333,1776724376000,85,23.9,0,,,,
33.0000,1776724380000,85,26.6,0,,,,
33.0667,1776724384000,86,25.6,0,,,,
33.1333,1776724388000,85,25.6,0,,,,
33.2000,1776724392000,87,25.5,0,,,,
33.2667,1776724396000,85,25.5,0,,,,
33.3333,1776724400000,84,25.3,0,,,,
33.4000,1776724404000,86,25.1,0,,,,
33.4667,1776724408000,86,25.1,0,,,,
33.5333,1776724412000,84,25.3,0,,,,
33.6000,1776724416000,86,26.1,0,,,,
33.6667,1776724420000,85,25.6,0,,,,
33.7333,1776724424000,86,24.6,0,,,,
33.8000,1776724428000,86,23.6,0,,,,
33.8667,1776724432000,84,24.9,0,,,,
33.9333,1776724436000,87,25,0,,,,
34.0000,1776724440000,86,25.4,0,,,,
34.0667,1776724444000,86,26.3,0,,,,
34.1333,1776724448000,84,24.2,0,,,,
34.2000,1776724452000,85,26,0,,,,
34.2667,1776724456000,86,23.9,0,,,,
34.3333,1776724460000,86,23.7,0,,,,
34.4000,1776724464000,86,25.7,0,,,,
34.4667,1776724468000,84,25.6,0,,,,
34.5333,1776724472000,87,24.2,0,,,,
34.6000,1776724476000,85,25.8,0,,,,
34.6667,1776724480000,85,26.2,0,,,,
34.7333,1776724484000,85,23.5,0,,,,
34.8000,1776724488000,84,24,0,,,,
34.8667,1776724492000,86,23.6,0,,,,
34.9333,1776724496000,85,23.5,0,,,,
35.0000,1776724500000,85,26.1,0,,,,
35.0667,1776724504000,85,24.2,0,,,,
35.1333,1776724508000,86,25,0,,,,
35.2000,1776724512000,86,23.7,0,,,,
35.2667,1776724516000,85,23.8,0,,,,
35.3333,1776724520000,84,25.6,0,,,,
35.4000,1776724524000,84,25.2,0,,,,
35.4667,1776724528000,85,24.2,0,,,,
35.5333,1776724532000,84,25.5,0,,,,
35.6000,1776724536000,85,24.4,0,,,,
35.6667,1776724540000,84,24.4,0,,,,
35.7333,1776724544000,84,25.5,0,,,,
35.8000,1776724548000,86,24.9,0,,,,
35.8667,1776724552000,85,23.1,0,,,,
35.9333,1776724556000,84,25.7,0,,,,
36.0000,1776724560000,86,23.3,0,,,,
36.0667,1776724564000,86,23.8,0,,,,
36.1333,1776724568000,85,24.6,0,,,,
36.2000,1776724572000,84,24.5,0,,,,
36.2667,1776724576000,83,22.9,0,,,,
36.3333,1776724580000,85,23.2,0,,,,
36.4000,1776724584000,83,23.7,0,,,,
36.4667,1776724588000,83,23.7,0,,,,
36.5333,1776724592000,86,24.9,0,,,,
36.6000,1776724596000,84,24.6,0,,,,
36.6667,1776724600000,85,23.6,0,,,,
36.7333,1776724604000,84,22.6,0,,,,
36.8000,1776724608000,83,22.5,0,,,,
36.8667,1776724612000,85,24.9,0,,,,
36.9333,1776724616000,84,22.5,0,,,,
37.0000,1776724620000,83,23.1,0,,,,
37.0667,1776724624000,83,22.6,0,,,,
37.1333,1776724628000,83,22.8,0,,,,
37.2000,1776724632000,86,25,0,,,,
37.2667,1776724636000,83,24.3,0,,,,
37.3333,1776724640000,85,25.1,0,,,,
37.4000,1776724644000,83,24.3,0,,,,
37.4667,1776724648000,85,22.4,0,,,,
37.5333,1776724652000,84,22.5,0,,,,
37.6000,1776724656000,83,24.4,0,,,,
37.6667,1776724660000,83,22.8,0,,,,
37.7333,1776724664000,84,23.3,0,,,,
37.8000,1776724668000,84,24.5,0,,,,
37.8667,1776724672000,84,22.8,0,,,,
37.9333,1776724676000,83,23,0,,,,
38.0000,1776724680000,85,23.8,0,,,,
38.0667,1776724684000,83,24.2,0,,,,
38.1333,1776724688000,85,24.7,0,,,,
38.2000,1776724692000,83,24.7,0,,,,
38.2667,1776724696000,82,23.3,0,,,,
38.3333,1776724700000,85,24.2,0,,,,
38.4000,1776724704000,82,24.8,0,,,,
38.4667,1776724708000,82,24.5,0,,,,
38.5333,1776724712000,83,24.5,0,,,,
38.6000,1776724716000,83,22.8,0,,,,
38.6667,1776724720000,85,22.8,0,,,,
38.7333,1776724724000,84,24.4,0,,,,
38.8000,1776724728000,83,23.2,0,,,,
38.8667,1776724732000,83,23.2,0,,,,
38.9333,1776724736000,82,23.8,0,,,,
39.0000,1776724740000,85,24.2,0,,,,
39.0667,1776724744000,84,24.7,0,,,,
39.1333,1776724748000,83,24.3,0,,,,
39.2000,1776724752000,84,23,0,,,,
39.2667,1776724756000,82,23.8,0,,,,
39.3333,1776724760000,84,23.8,0,,,,
39.4000,1776724764000,83,24.6,0,,,,
39.4667,1776724768000,84,22.9,0,,,,
39.5333,1776724772000,83,24.4,0,,,,
39.6000,1776724776000,84,23.3,0,,,,
39.6667,1776724780000,82,23.5,0,,,,
39.7333,1776724784000,82,22.2,0,,,,
39.8000,1776724788000,84,22.3,0,,,,
39.8667,1776724792000,84,24.2,0,,,,
39.9333,1776724796000,82,23.3,0,,,,
40.0000,1776724800000,82,23.3,0,,,,
40.0667,1776724804000,83,23,0,,,,
40.1333,1776724808000,83,22.9,0,,,,
40.2000,1776724812000,83,21.4,0,,,,
40.2667,1776724816000,81,21.8,0,,,,
40.3333,1776724820000,81,21.8,0,,,,
40.4000,1776724824000,83,22.8,0,,,,
40.4667,1776724828000,84,21.8,0,,,,
