time_min,epoch_ms,hr_bpm,rmssd_ms,palpitation,event,warning,connection,posture
17.0667,1776439924000,73,44.3,0,,,,
17.1333,1776439928000,73,43.6,0,,,,
17.2000,1776439932000,74,42.8,0,,,,
17.2667,1776439936000,74,43.5,0,,,,
17.3333,1776439940000,73,44.9,0,,,,
17.4000,1776439944000,76,43.6,0,,,,
17.4667,1776439948000,73,44.9,0,,,,
17.5333,1776439952000,74,44.8,0,,,,
17.6000,1776439956000,75,43.1,0,,,,
17.6667,1776439960000,73,45.4,0,,,,
17.7333,1776439964000,75,43.4,0,,,,
17.8000,1776439968000,75,45.4,0,,,,
17.8667,1776439972000,75,44.6,0,,,,
17.9333,1776439976000,74,42.5,0,,,,
18.0000,1776439980000,74,43.5,0,,,,
18.0667,1776439984000,73,44.9,0,,,,
18.1333,1776439988000,73,43.1,0,,,,
18.2000,1776439992000,75,44.3,0,,,,
18.2667,1776439996000,73,43.3,0,,,,
18.3333,1776440000000,75,44.5,0,,,,
18.4000,1776440004000,74,43.7,0,,,,
18.4667,1776440008000,75,44,0,,,,
18.5333,1776440012000,74,44.5,0,,,,
18.6000,1776440016000,73,43.2,0,,,,
18.6667,1776440020000,74,44.5,0,,,,
18.7333,1776440024000,74,44.4,0,,,,
18.8000,1776440028000,73,43.1,0,,,,
18.8667,1776440032000,74,43.1,0,,,,
18.9333,1776440036000,75,44.1,0,,,,
19.0000,1776440040000,73,44.6,0,,,,
19.0667,1776440044000,74,44.7,0,,,,
19.1333,1776440048000,73,44.4,0,,,,
19.2000,1776440052000,73,42.4,0,,,,
19.2667,1776440056000,73,43.7,0,,,,
19.3333,1776440060000,74,44.8,0,,,,
19.4000,1776440064000,74,44.7,0,,,,
19.4667,1776440068000,74,45.1,0,,,,
19.5333,1776440072000,73,45,0,,,,
19.6000,1776440076000,74,42.6,0,,,,
19.6667,1776440080000,75,44.4,0,,,,
19.7333,1776440084000,74,43.2,0,,,,
19.8000,1776440088000,75,43.8,0,,,,
19.8667,1776440092000,75,43.3,0,,,,
19.9333,1776440096000,73,43,0,,,,
20.0000,1776440100000,73,43.4,0,,,,
20.0667,1776440104000,75,44.8,0,,,,
20.1333,1776440108000,75,44.6,0,,,,
20.2000,1776440112000,76,44.8,0,,,,
20.2667,1776440116000,73,42.5,0,,,,
20.3333,1776440120000,75,42.4,0,,,,
20.4000,1776440124000,75,43,0,,,,
20.4667,1776440128000,74,43.1,0,,,,
20.5333,1776440132000,73,42.9,0,,,,
20.6000,1776440136000,75,44,0,,,,
20.6667,1776440140000,73,44.4,0,,,,
20.7333,1776440144000,74,44.4,0,,,,
20.8000,1776440148000,76,42.4,0,,,,
20.8667,1776440152000,75,44,0,,,,
20.9333,1776440156000,75,44.9,0,,,,
21.0000,1776440160000,73,43.7,0,,,,
21.0667,1776440164000,74,43.8,0,,,,
21.1333,1776440168000,73,42.2,0,,,,
21.2000,1776440172000,75,42,0,,,,
21.2667,1776440176000,74,43.4,0,,,,
21.3333,1776440180000,73,42.7,0,,,,
21.4000,1776440184000,75,44.8,0,,,,
21.4667,1776440188000,74,43.8,0,,,,
21.5333,1776440192000,73,42.2,0,,,,
21.6000,1776440196000,76,42.1,0,,,,
21.6667,1776440200000,74,43.9,0,,,,
21.7333,1776440204000,75,43.2,0,,,,
21.8000,1776440208000,74,44.6,0,,,,
21.8667,1776440212000,75,42.4,0,,,,
21.9333,1776440216000,76,44.2,0,,,,
22.0000,1776440220000,74,44.1,0,,,,
22.0667,1776440224000,75,42.2,0,,,,
22.1333,1776440228000,76,42,0,,,,
22.2000,1776440232000,75,42.6,0,,,,
22.2667,1776440236000,76,42.6,0,,,,
22.3333,1776440240000,76,43.2,0,,,,
22.4000,1776440244000,74,41.7,0,,,,
22.4667,1776440248000,74,44,0,,,,
22.5333,1776440252000,75,43.2,0,,,,
22.6000,1776440256000,75,42.1,0,,,,
22.6667,1776440260000,76,42.4,0,,,,
22.7333,1776440264000,75,44.4,0,,,,
22.8000,1776440268000,76,44.4,0,,,,
22.8667,1776440272000,76,42.5,0,,,,
22.9333,1776440276000,75,42.6,0,,,,
23.0000,1776440280000,74,44.1,0,,,,
23.0667,1776440284000,75,44.3,0,,,,
23.1333,1776440288000,74,43.4,0,,,,
23.2000,1776440292000,76,44.2,0,,,,
23.2667,1776440296000,75,41.9,0,,,,
23.3333,1776440300000,76,42,0,,,,
23.4000,1776440304000,76,42.9,0,,,,
23.4667,1776440308000,75,42.6,0,,,,
23.5333,1776440312000,74,42.5,0,,,,
23.6000,1776440316000,74,43.9,0,,,,
23.6667,1776440320000,74,43.7,0,,,,
23.7333,1776440324000,74,43.9,0,,,,
23.8000,1776440328000,76,42.8,0,,,,
23.8667,1776440332000,77,41.7,0,,,,
23.9333,1776440336000,76,41.6,0,,,,
24.0000,1776440340000,74,42.9,0,,,,
24.0667,1776440344000,76,42.2,0,,,,
24.1333,1776440348000,77,42.8,0,,,,
24.2000,1776440352000,74,42.4,0,,,,
24.2667,1776440356000,76,42,0,,,,
24.3333,1776440360000,76,41.7,0,,,,
24.4000,1776440364000,74,43.2,0,,,,
24.4667,1776440368000,75,41.4,0,,,,
24.5333,1776440372000,77,41.1,0,,,,
24.6000,1776440376000,77,43.6,0,,,,
24.6667,1776440380000,76,42.5,0,,,,
24.7333,1776440384000,76,41.7,0,,,,
24.8000,1776440388000,76,42,0,,,,
24.8667,1776440392000,75,42.5,0,,,,
24.9333,1776440396000,76,43.8,0,,,,
